area_id,area_name,source,calendar_quarter,sex,age_group,population,asfr
MWI_4_8,,Census 2018,CY2015Q2,female,Y025_029,12789.9159689994,0.197831937782882
MWI_4_8,,Census 2018,CY2015Q2,female,Y030_034,11636.6108654152,0.167221683883343
MWI_4_8,,Census 2018,CY2015Q2,female,Y035_039,9211.41503484034,0.126934039148139
MWI_4_8,,Census 2018,CY2015Q2,female,Y040_044,7113.86804657608,0.06548486346313
MWI_4_8,,Census 2018,CY2015Q2,female,Y045_049,4961.51686833814,0.025505781150903
MWI_4_8,,Census 2018,CY2015Q2,female,Y050_054,3835.22922559385,
MWI_4_8,,Census 2018,CY2015Q2,female,Y055_059,3033.53542073517,
MWI_4_8,,Census 2018,CY2015Q2,female,Y060_064,2290.68748083474,
MWI_4_8,,Census 2018,CY2015Q2,female,Y065_069,2193.61374070273,
MWI_4_8,,Census 2018,CY2015Q2,female,Y070_074,1551.65368334482,
MWI_4_8,,Census 2018,CY2015Q2,female,Y075_079,1369.67328164022,
MWI_4_8,,Census 2018,CY2015Q2,female,Y080_999,1628.3233009955,
MWI_4_8,,Census 2018,CY2015Q2,male,Y000_004,31101.8081665211,
MWI_4_8,,Census 2018,CY2015Q2,male,Y005_009,26979.9142012386,
MWI_4_8,,Census 2018,CY2015Q2,male,Y010_014,26099.8879478624,
MWI_4_8,,Census 2018,CY2015Q2,male,Y015_019,20339.6079776528,
MWI_4_8,,Census 2018,CY2015Q2,male,Y020_024,15768.7519409531,
MWI_4_8,,Census 2018,CY2015Q2,male,Y025_029,12278.4169889838,
MWI_4_8,,Census 2018,CY2015Q2,male,Y030_034,10386.5440299559,
MWI_4_8,,Census 2018,CY2015Q2,male,Y035_039,8972.48469716912,
MWI_4_8,,Census 2018,CY2015Q2,male,Y040_044,7287.95428825147,
MWI_4_8,,Census 2018,CY2015Q2,male,Y045_049,5434.98064449602,
MWI_4_8,,Census 2018,CY2015Q2,male,Y050_054,3981.22485865964,
MWI_4_8,,Census 2018,CY2015Q2,male,Y055_059,2990.85394167862,
MWI_4_8,,Census 2018,CY2015Q2,male,Y060_064,2229.68814162858,
MWI_4_8,,Census 2018,CY2015Q2,male,Y065_069,1793.7476962118,
MWI_4_8,,Census 2018,CY2015Q2,male,Y070_074,1236.79567925465,
MWI_4_8,,Census 2018,CY2015Q2,male,Y075_079,939.433189164316,
MWI_4_8,,Census 2018,CY2015Q2,male,Y080_999,1097.68664375211,
MWI_4_8,,Census 2018,CY2016Q2,female,Y000_004,30738.5779900582,
MWI_4_8,,Census 2018,CY2016Q2,female,Y005_009,28812.278945247,
MWI_4_8,,Census 2018,CY2016Q2,female,Y010_014,28057.1406978201,
MWI_4_8,,Census 2018,CY2016Q2,female,Y015_019,21402.3279346307,0.120177206174043
MWI_4_8,,Census 2018,CY2016Q2,female,Y020_024,17599.089595879,0.217905587889528
MWI_4_8,,Census 2018,CY2016Q2,female,Y025_029,13021.4090780829,0.199884519559809
MWI_4_8,,Census 2018,CY2016Q2,female,Y030_034,11865.3826234731,0.167421701794149
MWI_4_8,,Census 2018,CY2016Q2,female,Y035_039,9544.8989722908,0.127724490164288
MWI_4_8,,Census 2018,CY2016Q2,female,Y040_044,7231.59505580075,0.066237286813122
MWI_4_8,,Census 2018,CY2016Q2,female,Y045_049,5174.17305724138,0.025870174068338
MWI_4_8,,Census 2018,CY2016Q2,female,Y050_054,3922.70289423879,
MWI_4_8,,Census 2018,CY2016Q2,female,Y055_059,3155.92574435137,
MWI_4_8,,Census 2018,CY2016Q2,female,Y060_064,2387.56395929584,
MWI_4_8,,Census 2018,CY2016Q2,female,Y065_069,2288.35678927233,
MWI_4_8,,Census 2018,CY2016Q2,female,Y070_074,1555.19984687988,
MWI_4_8,,Census 2018,CY2016Q2,female,Y075_079,1399.73644134489,
MWI_4_8,,Census 2018,CY2016Q2,female,Y080_999,1686.91666510004,
MWI_4_8,,Census 2018,CY2016Q2,male,Y000_004,30903.2988355596,
MWI_4_8,,Census 2018,CY2016Q2,male,Y005_009,27981.0688142188,
MWI_4_8,,Census 2018,CY2016Q2,male,Y010_014,26983.7820311702,
MWI_4_8,,Census 2018,CY2016Q2,male,Y015_019,21188.4268775336,
MWI_4_8,,Census 2018,CY2016Q2,male,Y020_024,16321.403180507,
MWI_4_8,,Census 2018,CY2016Q2,male,Y025_029,12445.8196356507,
MWI_4_8,,Census 2018,CY2016Q2,male,Y030_034,10752.6980305778,
MWI_4_8,,Census 2018,CY2016Q2,male,Y035_039,9219.32629979414,
MWI_4_8,,Census 2018,CY2016Q2,male,Y040_044,7455.22619117995,
MWI_4_8,,Census 2018,CY2016Q2,male,Y045_049,5610.2282133047,
MWI_4_8,,Census 2018,CY2016Q2,male,Y050_054,4020.79851334417,
MWI_4_8,,Census 2018,CY2016Q2,male,Y055_059,3050.94959768652,
MWI_4_8,,Census 2018,CY2016Q2,male,Y060_064,2248.98282679172,
MWI_4_8,,Census 2018,CY2016Q2,male,Y065_069,1904.38430147669,
MWI_4_8,,Census 2018,CY2016Q2,male,Y070_074,1222.40899114139,
MWI_4_8,,Census 2018,CY2016Q2,male,Y075_079,970.250054830136,
MWI_4_8,,Census 2018,CY2016Q2,male,Y080_999,1088.258953292,
MWI_4_8,,Census 2018,CY2017Q2,female,Y000_004,30873.7107757088,
MWI_4_8,,Census 2018,CY2017Q2,female,Y005_009,29733.9802533327,
MWI_4_8,,Census 2018,CY2017Q2,female,Y010_014,28806.6434031554,
MWI_4_8,,Census 2018,CY2017Q2,female,Y015_019,22427.3734946357,0.122700632887965
MWI_4_8,,Census 2018,CY2017Q2,female,Y020_024,18321.6410112281,0.223956075003461
MWI_4_8,,Census 2018,CY2017Q2,female,Y025_029,13269.0533945401,0.204570678183839
MWI_4_8,,Census 2018,CY2017Q2,female,Y030_034,12117.7920702545,0.172890435842909
MWI_4_8,,Census 2018,CY2017Q2,female,Y035_039,9850.73858840172,0.132377773583389
MWI_4_8,,Census 2018,CY2017Q2,female,Y040_044,7366.90748443952,0.068905138402489
MWI_4_8,,Census 2018,CY2017Q2,female,Y045_049,5362.5837446885,0.027107242056475
MWI_4_8,,Census 2018,CY2017Q2,female,Y050_054,4035.47689082374,
MWI_4_8,,Census 2018,CY2017Q2,female,Y055_059,3277.31796324854,
MWI_4_8,,Census 2018,CY2017Q2,female,Y060_064,2491.62950268449,
MWI_4_8,,Census 2018,CY2017Q2,female,Y065_069,2404.30475799226,
MWI_4_8,,Census 2018,CY2017Q2,female,Y070_074,1560.653460977,
MWI_4_8,,Census 2018,CY2017Q2,female,Y075_079,1425.18813687925,
MWI_4_8,,Census 2018,CY2017Q2,female,Y080_999,1752.00693687209,
MWI_4_8,,Census 2018,CY2017Q2,male,Y000_004,30740.7617025331,
MWI_4_8,,Census 2018,CY2017Q2,male,Y005_009,29036.5065065518,
MWI_4_8,,Census 2018,CY2017Q2,male,Y010_014,27756.1180282577,
MWI_4_8,,Census 2018,CY2017Q2,male,Y015_019,22034.8052147374,
MWI_4_8,,Census 2018,CY2017Q2,male,Y020_024,16929.5837672704,
MWI_4_8,,Census 2018,CY2017Q2,male,Y025_029,12633.0964544289,
MWI_4_8,,Census 2018,CY2017Q2,male,Y030_034,11113.5509215619,
MWI_4_8,,Census 2018,CY2017Q2,male,Y035_039,9520.56119041417,
MWI_4_8,,Census 2018,CY2017Q2,male,Y040_044,7627.00566633776,
MWI_4_8,,Census 2018,CY2017Q2,male,Y045_049,5778.14685064863,
MWI_4_8,,Census 2018,CY2017Q2,male,Y050_054,4072.29748832808,
MWI_4_8,,Census 2018,CY2017Q2,male,Y055_059,3108.57265041057,
MWI_4_8,,Census 2018,CY2017Q2,male,Y060_064,2272.57229303681,
MWI_4_8,,Census 2018,CY2017Q2,male,Y065_069,2018.58058732518,
MWI_4_8,,Census 2018,CY2017Q2,male,Y070_074,1224.06372578553,
MWI_4_8,,Census 2018,CY2017Q2,male,Y075_079,994.433088319456,
MWI_4_8,,Census 2018,CY2017Q2,male,Y080_999,1079.15568384956,
MWI_4_8,,Census 2018,CY2018Q2,female,Y000_004,31040.0879138681,
MWI_4_8,,Census 2018,CY2018Q2,female,Y005_009,30945.4526969712,
MWI_4_8,,Census 2018,CY2018Q2,female,Y010_014,29240.6690269185,
MWI_4_8,,Census 2018,CY2018Q2,female,Y015_019,23389.8928631212,0.125062985989727
MWI_4_8,,Census 2018,CY2018Q2,female,Y020_024,19183.9687048139,0.229282799601366
MWI_4_8,,Census 2018,CY2018Q2,female,Y025_029,13526.3234218222,0.212155365473145
MWI_4_8,,Census 2018,CY2018Q2,female,Y030_034,12412.8369057237,0.178367233225759
MWI_4_8,,Census 2018,CY2018Q2,female,Y035_039,10115.020392345,0.136382768969677
MWI_4_8,,Census 2018,CY2018Q2,female,Y040_044,7533.709814727,0.072448385573626
MWI_4_8,,Census 2018,CY2018Q2,female,Y045_049,5504.83033892226,0.02842068189801
MWI_4_8,,Census 2018,CY2018Q2,female,Y050_054,4192.6501883317,
MWI_4_8,,Census 2018,CY2018Q2,female,Y055_059,3388.77369687131,
MWI_4_8,,Census 2018,CY2018Q2,female,Y060_064,2604.81181670859,
MWI_4_8,,Census 2018,CY2018Q2,female,Y065_069,2544.66755365951,
MWI_4_8,,Census 2018,CY2018Q2,female,Y070_074,1575.37082218486,
MWI_4_8,,Census 2018,CY2018Q2,female,Y075_079,1447.38655685283,
MWI_4_8,,Census 2018,CY2018Q2,female,Y080_999,1815.54728614587,
MWI_4_8,,Census 2018,CY2018Q2,male,Y000_004,30609.9120861319,
MWI_4_8,,Census 2018,CY2018Q2,male,Y005_009,30225.5473030288,
MWI_4_8,,Census 2018,CY2018Q2,male,Y010_014,28323.3309730815,
MWI_4_8,,Census 2018,CY2018Q2,male,Y015_019,22878.1071368788,
MWI_4_8,,Census 2018,CY2018Q2,male,Y020_024,17580.0312951861,
MWI_4_8,,Census 2018,CY2018Q2,male,Y025_029,12858.6765781778,
MWI_4_8,,Census 2018,CY2018Q2,male,Y030_034,11460.1630942763,
MWI_4_8,,Census 2018,CY2018Q2,male,Y035_039,9876.97960765503,
MWI_4_8,,Census 2018,CY2018Q2,male,Y040_044,7809.290185273,
MWI_4_8,,Census 2018,CY2018Q2,male,Y045_049,5929.16966107774,
MWI_4_8,,Census 2018,CY2018Q2,male,Y050_054,4143.34981166831,
MWI_4_8,,Census 2018,CY2018Q2,male,Y055_059,3158.22630312869,
MWI_4_8,,Census 2018,CY2018Q2,male,Y060_064,2302.18818329142,
MWI_4_8,,Census 2018,CY2018Q2,male,Y065_069,2132.33244634049,
MWI_4_8,,Census 2018,CY2018Q2,male,Y070_074,1246.62917781514,
MWI_4_8,,Census 2018,CY2018Q2,male,Y075_079,1011.61344314717,
MWI_4_8,,Census 2018,CY2018Q2,male,Y080_999,1069.45271385413,
MWI_4_8,,Census 2018,CY2019Q2,female,Y000_004,31235.6960540965,
MWI_4_8,,Census 2018,CY2019Q2,female,Y005_009,31508.8089480901,
MWI_4_8,,Census 2018,CY2019Q2,female,Y010_014,30482.0094670075,
MWI_4_8,,Census 2018,CY2019Q2,female,Y015_019,24244.9121564057,0.127818397414189
MWI_4_8,,Census 2018,CY2019Q2,female,Y020_024,20203.5453986811,0.233332372572519
MWI_4_8,,Census 2018,CY2019Q2,female,Y025_029,13786.5792983425,0.215986764594303
MWI_4_8,,Census 2018,CY2019Q2,female,Y030_034,12751.353733728,0.18263942540422
MWI_4_8,,Census 2018,CY2019Q2,female,Y035_039,10334.1415841954,0.140387317813298
MWI_4_8,,Census 2018,CY2019Q2,female,Y040_044,7749.60569936191,0.074665079610807
MWI_4_8,,Census 2018,CY2019Q2,female,Y045_049,5596.30103949674,0.029475054627006
MWI_4_8,,Census 2018,CY2019Q2,female,Y050_054,4389.58899844983,
MWI_4_8,,Census 2018,CY2019Q2,female,Y055_059,3488.96420752247,
MWI_4_8,,Census 2018,CY2019Q2,female,Y060_064,2728.05094041653,
MWI_4_8,,Census 2018,CY2019Q2,female,Y065_069,2709.1339118587,
MWI_4_8,,Census 2018,CY2019Q2,female,Y070_074,1592.8791424906,
MWI_4_8,,Census 2018,CY2019Q2,female,Y075_079,1469.54027129499,
MWI_4_8,,Census 2018,CY2019Q2,female,Y080_999,1884.08276622713,
MWI_4_8,,Census 2018,CY2019Q2,male,Y000_004,30508.3470661932,
MWI_4_8,,Census 2018,CY2019Q2,male,Y005_009,30390.3027787081,
MWI_4_8,,Census 2018,CY2019Q2,male,Y010_014,30186.9217221322,
MWI_4_8,,Census 2018,CY2019Q2,male,Y015_019,23687.3628870675,
MWI_4_8,,Census 2018,CY2019Q2,male,Y020_024,18268.1874537708,
MWI_4_8,,Census 2018,CY2019Q2,male,Y025_029,13129.2452014363,
MWI_4_8,,Census 2018,CY2019Q2,male,Y030_034,11773.5938387511,
MWI_4_8,,Census 2018,CY2019Q2,male,Y035_039,10299.0351333169,
MWI_4_8,,Census 2018,CY2019Q2,male,Y040_044,8006.17088395987,
MWI_4_8,,Census 2018,CY2019Q2,male,Y045_049,6066.5434738873,
MWI_4_8,,Census 2018,CY2019Q2,male,Y050_054,4237.74203702434,
MWI_4_8,,Census 2018,CY2019Q2,male,Y055_059,3196.223955967,
MWI_4_8,,Census 2018,CY2019Q2,male,Y060_064,2342.85818802065,
MWI_4_8,,Census 2018,CY2019Q2,male,Y065_069,2235.58681905567,
MWI_4_8,,Census 2018,CY2019Q2,male,Y070_074,1291.54561019208,
MWI_4_8,,Census 2018,CY2019Q2,male,Y075_079,1018.99925846399,
MWI_4_8,,Census 2018,CY2019Q2,male,Y080_999,1062.64843038058,
MWI_4_8,,Census 2018,CY2020Q2,female,Y000_004,31451.4522463103,
MWI_4_8,,Census 2018,CY2020Q2,female,Y005_009,32156.2209967395,
MWI_4_8,,Census 2018,CY2020Q2,female,Y010_014,31773.5458948984,
MWI_4_8,,Census 2018,CY2020Q2,female,Y015_019,24953.3126704289,0.127627791776265
MWI_4_8,,Census 2018,CY2020Q2,female,Y020_024,21357.4480322761,0.23540785687478
MWI_4_8,,Census 2018,CY2020Q2,female,Y025_029,14056.0511308131,0.219020958510833
MWI_4_8,,Census 2018,CY2020Q2,female,Y030_034,13123.3074087356,0.186270978889894
MWI_4_8,,Census 2018,CY2020Q2,female,Y035_039,10530.0282013675,0.142749377637099
MWI_4_8,,Census 2018,CY2020Q2,female,Y040_044,7996.44940831268,0.076386626431779
MWI_4_8,,Census 2018,CY2020Q2,female,Y045_049,5652.56319503954,0.030394227848313
MWI_4_8,,Census 2018,CY2020Q2,female,Y050_054,4617.72346363378,
MWI_4_8,,Census 2018,CY2020Q2,female,Y055_059,3579.24047389367,
MWI_4_8,,Census 2018,CY2020Q2,female,Y060_064,2860.967236997,
MWI_4_8,,Census 2018,CY2020Q2,female,Y065_069,2894.12783162966,
MWI_4_8,,Census 2018,CY2020Q2,female,Y070_074,1616.41479461937,
MWI_4_8,,Census 2018,CY2020Q2,female,Y075_079,1495.82226355854,
MWI_4_8,,Census 2018,CY2020Q2,female,Y080_999,1954.75417811074,
MWI_4_8,,Census 2018,CY2020Q2,male,Y000_004,30424.7056210539,
MWI_4_8,,Census 2018,CY2020Q2,male,Y005_009,30631.3485500182,
MWI_4_8,,Census 2018,CY2020Q2,male,Y010_014,32055.1466839131,
MWI_4_8,,Census 2018,CY2020Q2,male,Y015_019,24436.1079616578,
MWI_4_8,,Census 2018,CY2020Q2,male,Y020_024,18979.4785799592,
MWI_4_8,,Census 2018,CY2020Q2,male,Y025_029,13442.8783669213,
MWI_4_8,,Census 2018,CY2020Q2,male,Y030_034,12057.6753579924,
MWI_4_8,,Census 2018,CY2020Q2,male,Y035_039,10787.5004188391,
MWI_4_8,,Census 2018,CY2020Q2,male,Y040_044,8213.62224805795,
MWI_4_8,,Census 2018,CY2020Q2,male,Y045_049,6192.26983785763,
MWI_4_8,,Census 2018,CY2020Q2,male,Y050_054,4351.92591537982,
MWI_4_8,,Census 2018,CY2020Q2,male,Y055_059,3224.73872111239,
MWI_4_8,,Census 2018,CY2020Q2,male,Y060_064,2395.2440758059,
MWI_4_8,,Census 2018,CY2020Q2,male,Y065_069,2326.9956843593,
MWI_4_8,,Census 2018,CY2020Q2,male,Y070_074,1364.62125537345,
MWI_4_8,,Census 2018,CY2020Q2,male,Y075_079,1017.7986569253,
MWI_4_8,,Census 2018,CY2020Q2,male,Y080_999,1055.83040732135,
MWI_4_8,,Census 2018,CY2021Q2,female,Y000_004,31676.5074558091,
MWI_4_8,,Census 2018,CY2021Q2,female,Y005_009,32862.7438437548,
MWI_4_8,,Census 2018,CY2021Q2,female,Y010_014,33175.2989846031,
MWI_4_8,,Census 2018,CY2021Q2,female,Y015_019,25521.8341475485,
MWI_4_8,,Census 2018,CY2021Q2,female,Y020_024,22589.7308404142,
MWI_4_8,,Census 2018,CY2021Q2,female,Y025_029,14362.4209302246,
MWI_4_8,,Census 2018,CY2021Q2,female,Y030_034,13529.6918911203,
MWI_4_8,,Census 2018,CY2021Q2,female,Y035_039,10714.4237231698,
MWI_4_8,,Census 2018,CY2021Q2,female,Y040_044,8252.25056340424,
MWI_4_8,,Census 2018,CY2021Q2,female,Y045_049,5690.54657204677,
MWI_4_8,,Census 2018,CY2021Q2,female,Y050_054,4857.12097047301,
MWI_4_8,,Census 2018,CY2021Q2,female,Y055_059,3681.34249340445,
MWI_4_8,,Census 2018,CY2021Q2,female,Y060_064,2993.24802910493,
MWI_4_8,,Census 2018,CY2021Q2,female,Y065_069,3111.06996513208,
MWI_4_8,,Census 2018,CY2021Q2,female,Y070_074,1649.03189133605,
MWI_4_8,,Census 2018,CY2021Q2,female,Y075_079,1518.90501923053,
MWI_4_8,,Census 2018,CY2021Q2,female,Y080_999,2025.65325308198,
MWI_4_8,,Census 2018,CY2021Q2,male,Y000_004,30349.9134257332,
MWI_4_8,,Census 2018,CY2021Q2,male,Y005_009,30916.7822177982,
MWI_4_8,,Census 2018,CY2021Q2,male,Y010_014,34007.6728663493,
MWI_4_8,,Census 2018,CY2021Q2,male,Y015_019,25101.9968066158,
MWI_4_8,,Census 2018,CY2021Q2,male,Y020_024,19700.9711242332,
MWI_4_8,,Census 2018,CY2021Q2,male,Y025_029,13794.0118499531,
MWI_4_8,,Census 2018,CY2021Q2,male,Y030_034,12336.20988014,
MWI_4_8,,Census 2018,CY2021Q2,male,Y035_039,11313.4341586727,
MWI_4_8,,Census 2018,CY2021Q2,male,Y040_044,8445.85061177227,
MWI_4_8,,Census 2018,CY2021Q2,male,Y045_049,6312.29950904845,
MWI_4_8,,Census 2018,CY2021Q2,male,Y050_054,4475.26558231077,
MWI_4_8,,Census 2018,CY2021Q2,male,Y055_059,3256.52849035704,
MWI_4_8,,Census 2018,CY2021Q2,male,Y060_064,2448.96821895733,
MWI_4_8,,Census 2018,CY2021Q2,male,Y065_069,2420.67942410679,
MWI_4_8,,Census 2018,CY2021Q2,male,Y070_074,1443.30911747606,
MWI_4_8,,Census 2018,CY2021Q2,male,Y075_079,1019.28674641306,
MWI_4_8,,Census 2018,CY2021Q2,male,Y080_999,1050.65318214829,
MWI_4_8,,Census 2018,CY2022Q2,female,Y000_004,31903.8354272305,
MWI_4_8,,Census 2018,CY2022Q2,female,Y005_009,33623.1837027921,
MWI_4_8,,Census 2018,CY2022Q2,female,Y010_014,34731.5626796773,
MWI_4_8,,Census 2018,CY2022Q2,female,Y015_019,25953.9685012234,
MWI_4_8,,Census 2018,CY2022Q2,female,Y020_024,23818.7078661071,
MWI_4_8,,Census 2018,CY2022Q2,female,Y025_029,14746.1461876546,
MWI_4_8,,Census 2018,CY2022Q2,female,Y030_034,13961.1244379019,
MWI_4_8,,Census 2018,CY2022Q2,female,Y035_039,10920.6656221618,
MWI_4_8,,Census 2018,CY2022Q2,female,Y040_044,8478.50392692113,
MWI_4_8,,Census 2018,CY2022Q2,female,Y045_049,5741.82119114881,
MWI_4_8,,Census 2018,CY2022Q2,female,Y050_054,5076.26202220916,
MWI_4_8,,Census 2018,CY2022Q2,female,Y055_059,3810.1992904901,
MWI_4_8,,Census 2018,CY2022Q2,female,Y060_064,3126.67121007569,
MWI_4_8,,Census 2018,CY2022Q2,female,Y065_069,3344.33343393119,
MWI_4_8,,Census 2018,CY2022Q2,female,Y070_074,1694.29670620872,
MWI_4_8,,Census 2018,CY2022Q2,female,Y075_079,1543.92387768764,
MWI_4_8,,Census 2018,CY2022Q2,female,Y080_999,2098.56492681308,
MWI_4_8,,Census 2018,CY2022Q2,male,Y000_004,30275.6057452881,
MWI_4_8,,Census 2018,CY2022Q2,male,Y005_009,31236.5680552549,
MWI_4_8,,Census 2018,CY2022Q2,male,Y010_014,36105.6629836401,
MWI_4_8,,Census 2018,CY2022Q2,male,Y015_019,25647.8234177236,
MWI_4_8,,Census 2018,CY2022Q2,male,Y020_024,20416.8489936282,
MWI_4_8,,Census 2018,CY2022Q2,male,Y025_029,14179.9341899252,
MWI_4_8,,Census 2018,CY2022Q2,male,Y030_034,12635.976956486,
MWI_4_8,,Census 2018,CY2022Q2,male,Y035_039,11844.855025181,
MWI_4_8,,Census 2018,CY2022Q2,male,Y040_044,8725.34871028709,
MWI_4_8,,Census 2018,CY2022Q2,male,Y045_049,6437.36188758879,
MWI_4_8,,Census 2018,CY2022Q2,male,Y050_054,4590.03200444703,
MWI_4_8,,Census 2018,CY2022Q2,male,Y055_059,3296.80609304736,
MWI_4_8,,Census 2018,CY2022Q2,male,Y060_064,2499.89143807283,
MWI_4_8,,Census 2018,CY2022Q2,male,Y065_069,2517.74946090892,
MWI_4_8,,Census 2018,CY2022Q2,male,Y070_074,1528.34889771865,
MWI_4_8,,Census 2018,CY2022Q2,male,Y075_079,1037.65900190343,
MWI_4_8,,Census 2018,CY2022Q2,male,Y080_999,1040.18260936435,
MWI_4_8,,Census 2018,CY2023Q2,female,Y000_004,32114.5768166893,
MWI_4_8,,Census 2018,CY2023Q2,female,Y005_009,34434.3169167203,
MWI_4_8,,Census 2018,CY2023Q2,female,Y010_014,36675.7485858456,
MWI_4_8,,Census 2018,CY2023Q2,female,Y015_019,26088.9016683411,
MWI_4_8,,Census 2018,CY2023Q2,female,Y020_024,24995.967643918,
MWI_4_8,,Census 2018,CY2023Q2,female,Y025_029,15228.4638682558,
MWI_4_8,,Census 2018,CY2023Q2,female,Y030_034,14407.9870759681,
MWI_4_8,,Census 2018,CY2023Q2,female,Y035_039,11160.4695054443,
MWI_4_8,,Census 2018,CY2023Q2,female,Y040_044,8666.17225517588,
MWI_4_8,,Census 2018,CY2023Q2,female,Y045_049,5815.73723235091,
MWI_4_8,,Census 2018,CY2023Q2,female,Y050_054,5253.1380068387,
MWI_4_8,,Census 2018,CY2023Q2,female,Y055_059,3982.50136215484,
MWI_4_8,,Census 2018,CY2023Q2,female,Y060_064,3249.04977795871,
MWI_4_8,,Census 2018,CY2023Q2,female,Y065_069,3603.72655543619,
MWI_4_8,,Census 2018,CY2023Q2,female,Y070_074,1754.09382331209,
MWI_4_8,,Census 2018,CY2023Q2,female,Y075_079,1579.29575984204,
MWI_4_8,,Census 2018,CY2023Q2,female,Y080_999,2168.35399013527,
MWI_4_8,,Census 2018,CY2023Q2,male,Y000_004,30183.8526527043,
MWI_4_8,,Census 2018,CY2023Q2,male,Y005_009,31593.1291196457,
MWI_4_8,,Census 2018,CY2023Q2,male,Y010_014,38447.4885896214,
MWI_4_8,,Census 2018,CY2023Q2,male,Y015_019,25997.8950961386,
MWI_4_8,,Census 2018,CY2023Q2,male,Y020_024,21121.9843202941,
MWI_4_8,,Census 2018,CY2023Q2,male,Y025_029,14589.6568860042,
MWI_4_8,,Census 2018,CY2023Q2,male,Y030_034,12977.8921850048,
MWI_4_8,,Census 2018,CY2023Q2,male,Y035_039,12372.1110376154,
MWI_4_8,,Census 2018,CY2023Q2,male,Y040_044,9050.95699835874,
MWI_4_8,,Census 2018,CY2023Q2,male,Y045_049,6567.79918561481,
MWI_4_8,,Census 2018,CY2023Q2,male,Y050_054,4687.99247111844,
MWI_4_8,,Census 2018,CY2023Q2,male,Y055_059,3355.37451170494,
MWI_4_8,,Census 2018,CY2023Q2,male,Y060_064,2544.17483350441,
MWI_4_8,,Census 2018,CY2023Q2,male,Y065_069,2627.6245633157,
MWI_4_8,,Census 2018,CY2023Q2,male,Y070_074,1607.81978203498,
MWI_4_8,,Census 2018,CY2023Q2,male,Y075_079,1077.76272685464,
MWI_4_8,,Census 2018,CY2023Q2,male,Y080_999,1026.51601407509,
MWI_4_8,,Census 2018,CY2024Q2,female,Y000_004,32315.2820902303,
MWI_4_8,,Census 2018,CY2024Q2,female,Y005_009,35295.7348958992,
MWI_4_8,,Census 2018,CY2024Q2,female,Y010_014,37876.6874428277,
MWI_4_8,,Census 2018,CY2024Q2,female,Y015_019,26943.9202744633,
MWI_4_8,,Census 2018,CY2024Q2,female,Y020_024,26069.5507167376,
MWI_4_8,,Census 2018,CY2024Q2,female,Y025_029,15812.8433494041,
MWI_4_8,,Census 2018,CY2024Q2,female,Y030_034,14865.0388248874,
MWI_4_8,,Census 2018,CY2024Q2,female,Y035_039,11440.1099744023,
MWI_4_8,,Census 2018,CY2024Q2,female,Y040_044,8813.36178748908,
MWI_4_8,,Census 2018,CY2024Q2,female,Y045_049,5923.22816011874,
MWI_4_8,,Census 2018,CY2024Q2,female,Y050_054,5384.74488215793,
MWI_4_8,,Census 2018,CY2024Q2,female,Y055_059,4194.51949044499,
MWI_4_8,,Census 2018,CY2024Q2,female,Y060_064,3362.56009748781,
MWI_4_8,,Census 2018,CY2024Q2,female,Y065_069,3890.11822653358,
MWI_4_8,,Census 2018,CY2024Q2,female,Y070_074,1824.82704601005,
MWI_4_8,,Census 2018,CY2024Q2,female,Y075_079,1620.35740658131,
MWI_4_8,,Census 2018,CY2024Q2,female,Y080_999,2242.19243061832,
MWI_4_8,,Census 2018,CY2024Q2,male,Y000_004,30082.9444393836,
MWI_4_8,,Census 2018,CY2024Q2,male,Y005_009,31979.5877742003,
MWI_4_8,,Census 2018,CY2024Q2,male,Y010_014,39529.477671658,
MWI_4_8,,Census 2018,CY2024Q2,male,Y015_019,27540.4477871681,
MWI_4_8,,Census 2018,CY2024Q2,male,Y020_024,21789.4678759503,
MWI_4_8,,Census 2018,CY2024Q2,male,Y025_029,15022.3274662339,
MWI_4_8,,Census 2018,CY2024Q2,male,Y030_034,13364.1937666741,
MWI_4_8,,Census 2018,CY2024Q2,male,Y035_039,12871.7050741232,
MWI_4_8,,Census 2018,CY2024Q2,male,Y040_044,9438.07981762811,
MWI_4_8,,Census 2018,CY2024Q2,male,Y045_049,6708.27872457124,
MWI_4_8,,Census 2018,CY2024Q2,male,Y050_054,4773.5943502448,
MWI_4_8,,Census 2018,CY2024Q2,male,Y055_059,3431.32975089108,
MWI_4_8,,Census 2018,CY2024Q2,male,Y060_064,2578.22102220623,
MWI_4_8,,Census 2018,CY2024Q2,male,Y065_069,2754.18200122726,
MWI_4_8,,Census 2018,CY2024Q2,male,Y070_074,1680.16935374397,
MWI_4_8,,Census 2018,CY2024Q2,male,Y075_079,1133.58621678601,
MWI_4_8,,Census 2018,CY2024Q2,male,Y080_999,1013.41858276603,
MWI_4_8,,Census 2018,CY2025Q2,female,Y000_004,32520.9762277326,
MWI_4_8,,Census 2018,CY2025Q2,female,Y005_009,36199.1969695005,
MWI_4_8,,Census 2018,CY2025Q2,female,Y010_014,39207.9060833463,
MWI_4_8,,Census 2018,CY2025Q2,female,Y015_019,27823.636531111,
MWI_4_8,,Census 2018,CY2025Q2,female,Y020_024,26992.7670856954,
MWI_4_8,,Census 2018,CY2025Q2,female,Y025_029,16482.1438268927,
MWI_4_8,,Census 2018,CY2025Q2,female,Y030_034,15340.9211174757,
