indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,both,Y050_064,7,11,10.7738424120214,0.738785415079978,0.162358104955587,0.352223381442575,0.936351243464983
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,both,Y055_059,2,2,1.99612297151416,0.477964350592958,0.354888866376723,0.053358266336165,0.936996681038633
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,both,Y060_064,4,5,4.94527481630719,0.82762662964628,0.168687951535367,0.321117210246846,0.979894288617063
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y000_014,2,2,1.93570088168402,0.408871674666818,0.346055475809011,0.040122317542319,0.919650629424246
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y000_064,8,21,18.6964720248543,0.451054532845882,0.128269403430178,0.229390818620542,0.694009682057693
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y005_009,2,2,1.93570088168402,0.408871674666818,0.354712207180657,0.03750435401636,0.924687447307998
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y015_019,2,2,1.94722493721707,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y015_024,2,2,1.94722493721707,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y015_049,7,15,14.0155038504129,0.494000625585787,0.121070347024748,0.274221360122683,0.716123245523189
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y015_064,8,19,17.7875262775917,0.45956384380307,0.139701809218927,0.220191440896359,0.71917112314576
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y025_034,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y030_034,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y035_039,3,4,3.99147301264379,0.504362162011669,0.175982917131286,0.203860798219779,0.801744731073476
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y035_049,7,12,11.0802701559832,0.367441567392934,0.140677291569976,0.150654461091861,0.655444992774703
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y040_044,2,2,1.99639894273714,0.478764555676572,0.354473793444901,0.053705512200397,0.936970703002374
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y045_049,5,6,5.36590566227451,0.26229607159435,0.191087734895746,0.048816884000302,0.711256228647519
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y050_054,2,2,1.9479076861519,0.581765979362646,0.34681860572118,0.078443000548515,0.957861712506552
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y050_064,3,4,3.91974815662739,0.303624942766724,0.265928872140621,0.035736706103246,0.83685284499489
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y055_059,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,male,Y060_064,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y000_064,8,41,38.9290439478835,0.870060222476318,0.054887279099508,0.721104813782848,0.945475313169026
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y015_019,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y015_024,3,5,4.84344525689258,0.557057482103897,0.204128015057793,0.199053475005557,0.864206633742745
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y015_049,8,34,32.0694719932073,0.842566320147286,0.067805124055427,0.662752352304922,0.935794817093258
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y015_064,8,41,38.9290439478835,0.870060222476318,0.054887621292728,0.721103620707037,0.945475618992124
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y020_024,3,4,3.98878747424266,0.762882530980962,0.226840962291192,0.215977775636114,0.974076972072276
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y025_029,3,5,4.98381523257792,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y025_034,4,8,7.86920502636562,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y030_034,3,3,2.88876613476518,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y035_039,3,4,3.97065354820649,0.715032284999437,0.254770868469423,0.177895468238031,0.966772168511623
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y035_049,8,21,19.4811974614286,0.853897709816467,0.098299734622995,0.555071530197301,0.964764344822374
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y040_044,8,14,12.737729179882,0.860269326254648,0.130633624027269,0.422514902267491,0.981062931648578
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y045_049,2,3,2.99563499312289,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y050_054,2,2,1.99798466265095,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y050_064,6,7,6.86024418691734,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y055_059,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_25,,all,female,Y060_064,3,4,3.97080143419313,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y000_004,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y000_014,2,2,1.74573661720983,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y000_064,13,79,68.5131784129284,0.723407040919524,0.043210975149103,0.631382954562396,0.799744121360563
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y001_004,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y005_009,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y015_019,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y015_024,4,6,5.95645630914727,0.493125134728795,0.261026880771224,0.111619805700329,0.882808494939121
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y015_049,12,69,65.5593251925455,0.696736997491631,0.040668362653015,0.611724926795487,0.770130192145267
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y015_064,13,77,73.2086948289058,0.702736414905949,0.04518809429015,0.607398477913379,0.783186852734198
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y020_024,3,5,4.99528106213465,0.614023528694533,0.297056003012168,0.120005524355791,0.948869569594287
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y025_029,6,9,8.6903378313228,0.531763639544761,0.098304223740426,0.343758845801121,0.711163121909472
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y025_034,9,24,23.0472207352291,0.619211235606895,0.083959959917358,0.447270538876551,0.765685693238608
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y030_034,7,15,14.4218625276149,0.677930173196776,0.137750049608668,0.379362577425292,0.878767106022075
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y035_039,8,18,17.3748530352196,0.722969961263715,0.090084266849343,0.519411661988117,0.863043030584465
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y035_049,9,39,36.6877541531627,0.773736263199323,0.057046277080164,0.643565438220646,0.866248301092118
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y040_044,7,14,13.6583653082563,0.767288811593896,0.083393030349334,0.568978457089161,0.891721355432968
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y045_049,3,7,6.38774868536721,0.880459599971706,0.093086792941875,0.565456386387556,0.976574879477219
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y050_054,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y050_064,7,8,7.92884593438718,0.764355896381735,0.153705008679083,0.378514636539758,0.945281421225263
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y055_059,3,3,2.98998909157089,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,both,Y060_064,4,4,3.98055442875932,0.491808222640432,0.252625692031874,0.117756325984411,0.875262329831751
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y000_064,8,25,23.457122531549,0.726150192066455,0.066161449942429,0.580073968702498,0.83579628334824
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y015_019,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y015_024,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y015_049,7,18,17.3300699624882,0.726562010836676,0.077594472571571,0.552739392925016,0.851036378103038
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y015_064,8,25,23.457122531549,0.726150192066455,0.066163829765096,0.580068255090035,0.835799502443201
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y025_029,2,2,1.99266461603064,0.469663580186273,0.356144296425183,0.050983158356344,0.935892627294888
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y025_034,3,4,3.95135056355937,0.483851385655796,0.174457739894455,0.192512162977486,0.786597192179144
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y030_034,2,2,1.9999883607099,0.501206200534707,0.355467614449444,0.058304302432168,0.942223256603091
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y035_039,4,4,3.96708460459218,0.753322081801563,0.215918135886097,0.23849977946097,0.967508345857865
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y035_049,7,13,12.4188712594231,0.851361570288923,0.066634322154722,0.67112325494904,0.941440655937445
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y040_044,3,4,3.97686572365981,0.742014248190369,0.1603887543903,0.357624261861158,0.936945086312978
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y045_049,3,5,4.58367867745784,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y050_054,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y050_064,6,7,6.9546112992638,0.724517911327726,0.177698810952406,0.314752216593074,0.937728845884159
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y055_059,2,2,1.99695181936394,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,male,Y060_064,4,4,3.98055442875932,0.491808222640432,0.254395765240293,0.116321882150824,0.876769937988903
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y000_004,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y000_014,2,2,1.74573661720983,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y000_064,12,54,45.0767126367137,0.721926650459476,0.059005053320346,0.593379993046366,0.822024067714144
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y001_004,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y005_009,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y015_024,3,5,4.99528106213465,0.614023528694533,0.297056003012168,0.120005524355791,0.948869569594287
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y015_049,12,51,50.0536622275441,0.682040549639359,0.063883626655195,0.546315159242442,0.792578279045302
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y015_064,12,52,51.0510157557071,0.688585740197612,0.064782517588321,0.550179568703079,0.79989453430743
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y020_024,3,5,4.99528106213465,0.614023528694533,0.297284419811018,0.119806181940841,0.948961138503035
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y025_029,6,7,6.95135314355031,0.557610151009865,0.167232192468647,0.250256004686412,0.826379828085108
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y025_034,9,20,19.4378324445514,0.656192303729273,0.127470860653292,0.386737147954699,0.852430346426412
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y030_034,7,13,12.4875527819073,0.711924909280026,0.147816206780294,0.375689539672031,0.910306838107764
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y035_039,7,14,13.9545857764135,0.710268973220288,0.094076154151561,0.500171761979533,0.857257302960859
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y035_049,8,26,25.8357024907639,0.717200485088566,0.073109806500528,0.555799032146804,0.837140590152337
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y040_044,7,10,9.95336013941978,0.780850628742662,0.113737749000502,0.491983181391864,0.929125338236643
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y045_049,2,2,1.99122896279877,0.466815530397393,0.353637061960902,0.051287283681244,0.934121637142277
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y050_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_26,,all,female,Y055_059,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y000_014,5,7,6.57513207302008,0.853710505974103,0.141851564066424,0.386472111880953,0.981839435373713
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y000_064,12,114,99.6813254801174,0.695901933593909,0.045182970937559,0.600941976213772,0.776663134916848
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y005_009,4,4,3.69861308992182,0.743443484027743,0.226829373977507,0.21978542773599,0.967541776770181
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y010_014,2,3,2.87815626403243,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y015_019,2,4,3.94542119403467,0.4757322097259,0.194638302643946,0.16428473036936,0.807273727943136
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y015_024,6,11,10.3430107957846,0.42447094058228,0.076546610923585,0.285248522913789,0.576807575725978
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y015_049,12,90,85.125952151793,0.636558172891703,0.03450323729056,0.566639276648795,0.701145936377952
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y015_064,12,107,101.497827283237,0.672280656907967,0.039092392237142,0.591640650184129,0.743889734058509
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y020_024,5,7,6.48067547822283,0.387062317885455,0.100815186632844,0.215422046221296,0.59222998018238
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y025_029,8,17,15.7619769847331,0.72387741033612,0.114368045423862,0.460659448519518,0.889460521159321
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y025_034,10,40,37.5442242355738,0.629641053969851,0.055890710442197,0.515225734461,0.73114364607413
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y030_034,8,23,22.2208334729293,0.546664506312133,0.066564673532913,0.415994076543334,0.671206237148742
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y035_039,9,17,16.1040961955013,0.624414817518248,0.180967479307209,0.268141678660216,0.882956543757089
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y035_049,10,39,37.5780819627425,0.714473775530261,0.072523486653052,0.554886516303349,0.833964675157531
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y040_044,8,12,11.6301600276045,0.75961117022673,0.111069974034416,0.489595589444724,0.912353955856539
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y045_049,5,10,9.9090821749099,0.801843728352843,0.084909962075288,0.586730564468101,0.920213367687026
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y050_054,4,5,4.70100207512458,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y050_064,8,17,16.4864239063595,0.874926313370838,0.077551226790676,0.635583475621687,0.965584524175391
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y055_059,5,6,5.94283601464181,0.644101295409391,0.153802913365796,0.326994690411573,0.870820053295607
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,both,Y060_064,5,6,5.9104931058205,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y000_014,3,3,2.79884637284421,0.682973895008766,0.27295907145895,0.15402457732924,0.962251247490347
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y000_064,11,30,26.323768771407,0.753024788995627,0.114648947926494,0.476657911962056,0.91076866177325
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y005_009,3,3,2.79884637284421,0.682973895008766,0.279787263821893,0.146141825395768,0.964433358905835
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y015_019,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y015_024,2,2,1.97802039022721,0.447293447396643,0.353968063542065,0.046625787996117,0.930515110849809
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y015_049,9,18,17.470132005391,0.72402365543437,0.138908381622002,0.401783471737109,0.911093257915005
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y015_064,11,27,25.533882118652,0.768528292459558,0.11321683971506,0.488160301662819,0.920371630021099
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y020_024,1,1,1,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y025_029,3,4,3.85802208333082,0.794898063232395,0.202874879386279,0.252712065806603,0.977981620836679
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y025_034,5,8,7.69449871021946,0.645073008114844,0.184724203937465,0.272121789024351,0.89832831864685
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y030_034,3,4,3.96183922034023,0.456557058540142,0.172267743438657,0.177257699781889,0.766135356173716
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y035_039,2,2,1.97400597194466,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y035_049,7,8,7.87331335254783,0.893459286105383,0.088469589435481,0.575659209390493,0.981075056961528
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y040_044,2,2,1.98222740235438,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y045_049,4,4,3.98999641903644,0.769550982686458,0.205845324709478,0.255555525395138,0.970135163754898
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y050_054,3,3,2.88059501263308,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y050_064,7,9,8.62153393776409,0.894597050237119,0.103075548247436,0.49901738021877,0.98636109349792
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y055_059,3,3,2.98403349724182,0.675875212058199,0.271661807962793,0.155036490352585,0.959510970008888
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,male,Y060_064,3,3,2.9528181818213,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y000_014,3,4,3.81583393301048,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y000_064,12,84,76.2994215717513,0.667571423093186,0.031776927804811,0.602662690570989,0.726685496641995
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y005_009,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y010_014,2,3,2.87815626403243,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y015_019,1,3,2.94626622043831,0.291750459514592,1.38777878078145E-17,0.291750459514592,0.291750459514592
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y015_024,5,9,8.59291599701633,0.417064388631795,0.086293470242259,0.262986288177381,0.589241911741625
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y015_049,12,72,70.4812088266938,0.603990880225896,0.030116271401535,0.543722968772077,0.661257702456338
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y015_064,12,80,78.3748678750499,0.628615920996679,0.036849124683062,0.554018825598917,0.697547298523516
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y020_024,5,6,5.89719150233683,0.505465866909356,0.168195366691092,0.214683713526318,0.792596711698839
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y025_029,7,13,12.8836678891873,0.688030382889927,0.12476470060437,0.41378864481762,0.873269282881101
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y025_034,9,32,31.6209161056096,0.623583451406371,0.050683891305142,0.520383039005299,0.716668355432599
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y030_034,6,19,18.8336178701436,0.574303961674203,0.09778430873364,0.381191459439699,0.747129424847582
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y035_039,9,15,14.8010302487372,0.540036544193786,0.189183501328957,0.208786995804504,0.839327410609849
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y035_049,10,31,30.6808832155372,0.648546796627825,0.104971387866497,0.428010397778108,0.819843642040482
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y040_044,6,10,9.95681880939797,0.689150634224884,0.135186558909259,0.391574238975993,0.884218831231356
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y045_049,3,6,5.99631081637809,0.827504998212185,0.068516345822516,0.651866005139398,0.924759370594597
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y050_054,2,2,1.99173719317179,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y050_064,6,8,7.89500954615689,0.851521393828517,0.140479374293448,0.393856030398357,0.9806267674874
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y055_059,3,3,2.95881274753501,0.611972340653381,0.293601406726251,0.12263453032203,0.946795287315174
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_27,,all,female,Y060_064,3,3,2.99905536506784,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y000_004,2,2,1.97012417715073,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y000_014,6,6,5.74477038674496,0.628314941146221,0.206355119441219,0.230257529416624,0.905239504721912
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y000_064,12,91,77.4343677902747,0.708064983438659,0.050362810781896,0.600722575911015,0.796333227395798
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y001_004,2,2,1.97012417715073,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y005_009,1,1,1,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y010_014,3,3,2.94189886764981,1,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y015_019,3,3,2.9725556299954,0,0,NA,NA
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y015_024,6,6,5.82797399352856,0.356003687531562,0.201929920926843,0.089559077543777,0.756489151413009
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y015_049,12,77,73.6548546221288,0.708255209839071,0.039080984205252,0.626265018686668,0.778616729706656
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y015_064,12,85,81.1598056795606,0.722470368933898,0.03973541479014,0.638378503575429,0.793337893777373
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y020_024,3,3,2.85837421439535,0.743299105341126,0.235716982509135,0.204547724977454,0.970243037039324
viral_suppression_plhiv,MWI2016PHIA,CY2016Q1,MWI_3_28,,all,both,Y025_029,8,15,14.0254380589824,0.787383776181979,0.098214785231202,0.5397595245268,0.921222880281856
